condition,time,terminal_displacement,sls_q,bound_clutches,total_traction,actin_velocity,loading_rate,phase
fast,26.060000000000002,13.578203457861292,0.021413503494769184,9,6.810515232425415,0.4325015595547518,0.5339470824363701,loading
fast,26.080000000000002,13.585722049287543,0.027755854405030495,9,6.820616879048806,0.43165529686200055,0.48044139281344656,loading
fast,26.1,13.593333252341814,0.033074049524772595,9,6.829740675695687,0.43089123422225895,0.43548636279489017,loading
fast,26.12,13.60102121090533,0.03753224261494966,9,6.8380428480676,0.43019623862307477,0.39771154449752544,loading
fast,26.14,13.608772611008185,0.04126827748922801,9,6.845654582993321,0.42955928192892456,0.365966140416063,loading
fast,26.16,13.616576273382776,0.044397904872637416,9,6.852686041564027,0.4289711035195257,0.339283798336254,loading
fast,26.18,13.624422811321192,0.04701832339809342,9,6.859229729058676,0.42842392699922416,0.3168530493660171,loading
fast,26.2,13.63230434336991,0.04921115306539721,9,6.86536332475036,0.427911222311122,0.2979924838246717,loading
fast,26.22,13.640251742695575,0.05109739514453181,10,6.8712232664923505,0.427421971337445,0.28692254169015996,loading
fast,26.240000000000002,13.648236633090896,0.05269104566008787,10,6.876809362205563,0.42695528678423855,0.2728036164256764,loading
fast,26.26,13.543553241561668,-0.10441288539098638,9,6.667363735389875,0.4445186568741152,1.5876178792577633,loading
fast,26.28,13.549155519684529,-0.07785964866610598,9,6.696718111176157,0.4420539388944241,1.3653779092468454,loading
fast,26.3,13.555163378288675,-0.055569926171541384,9,6.722011762972784,0.43993058080037806,1.178732577320929,loading
fast,26.32,13.561510795244555,-0.03686037202690431,9,6.743895025595371,0.4380939126111626,1.021976929322932,loading
fast,26.34,13.568142330993112,-0.02115716444414613,9,6.76291400105243,0.4364980266106052,0.8903203796926107,loading
fast,26.36,13.575011432410918,-0.00797845162110427,9,6.779527264584347,0.43510437296460236,0.7797401595759368,loading
fast,26.38,13.582079008525277,0.003080388859182284,9,6.7941198931218185,0.4338805804277165,0.6868582544168333,loading
fast,26.400000000000002,13.58931223450844,0.012359128061702612,9,6.807015245315947,0.4327994660624147,0.6088380649238445,loading
fast,26.42,13.596683547362971,0.020143079828279883,9,6.818484853509743,0.43183820367677905,0.5432976310917326,loading
fast,26.44,13.60416980257493,0.026671828974951208,9,6.828756730262423,0.43097762554185215,0.4882367646494856,loading
fast,26.46,13.611751565935478,0.032146560566900004,9,6.838022343534659,0.4302016360270883,0.441975859718724,loading
fast,26.48,13.619412518866596,0.03673621448494603,9,6.846442473918234,0.4294967192160867,0.4031045112746767,loading
fast,26.5,13.627138959058989,0.04058265356149022,9,6.854152133090986,0.42885152543981475,0.3704383687637147,loading
fast,26.52,13.634919381145842,0.043805003387258644,9,6.861264693960186,0.4282565240787096,0.3429829047014721,loading
fast,26.54,13.642744124584574,0.04650329655014815,9,6.867875358842438,0.42770371201236357,0.3199029908014239,loading
fast,26.560000000000002,13.65060507797481,0.04876153278942407,9,6.874064071776829,0.42718636879775185,0.30049734985126975,loading
fast,26.580000000000002,13.658495430767076,0.05065024867985851,9,6.879897964063396,0.42669885108661376,0.2841771027615181,loading
fast,26.6,13.6664094647668,0.052228675456790344,9,6.8854334078401855,0.42623641999279516,0.2704477537278649,loading
fast,26.62,13.674342379055158,0.053546550993032564,9,6.890717740520611,0.4257950961285154,0.2588940627958891,loading
fast,26.64,13.682290142970974,0.05464564135904156,9,6.895790712844523,0.42537153787488224,0.2491673431102015,loading
fast,26.66,13.690249372656154,0.05556101851321259,9,6.900685704841303,0.42496293916272665,0.24097479402307442,loading
fast,26.68,13.698217227387918,0.056322133208763406,9,6.905430746902734,0.42456694363675773,0.2340705438275137,loading
fast,26.7,13.706191322526514,0.05695371593922081,9,6.910049377202499,0.42418157257714084,0.2282481281898896,loading
fast,26.72,13.714169656415365,0.057476533483760216,9,6.914561361691426,0.4238051643735493,0.22333417401831923,loading
fast,26.740000000000002,13.72215054899733,0.05790802419626397,9,6.918983298694933,0.42343632370008566,0.21918309596102858,loading
fast,26.76,13.730132590269399,0.058262831472792195,9,6.923329126607506,0.4230738788362386,0.21567264236921346,loading
fast,26.78,13.73811459699882,0.05855325171681389,9,6.927610550216205,0.4227168458282843,0.21270015561647426,loading
fast,26.8,13.746095576376586,0.05878961050624183,9,6.931837398694569,0.42236439839476614,0.21017943176282472,loading
fast,26.82,13.754074695496453,0.05898057846992294,9,6.936017926218149,0.42201584265541225,0.20803808309644012,loading
fast,26.84,13.762051255725726,0.05913343653661607,9,6.940159064399477,0.4216705959103836,0.2062153240807163,loading
fast,26.86,13.770024671183783,0.05925429867082834,9,6.944266634262712,0.4213281688207374,0.20466011156194952,loading
fast,26.88,13.777994450670008,0.05934829890944903,9,6.948345524244454,0.42098815044491966,0.20332958349023045,loading
fast,26.900000000000002,13.785960182488228,0.05941974842084124,9,6.952399839664945,0.42065019567353323,0.20218774734459544,loading
fast,26.92,13.79392152170341,0.05947226739104673,9,6.95643302824273,0.42031401467806495,0.20120437950943426,loading
fast,26.94,13.801878179440877,0.059508895771890565,9,6.960447985492323,0.4199793640506796,0.20035410047825053,loading
fast,26.96,13.766768239580188,-0.00409983028438678,8,6.879284289505717,0.4267861300477557,0.7178500787858866,loading
fast,26.98,13.77360851197038,0.005946952729402465,8,6.892751208714612,0.42565700938323436,0.6353213134246971,loading
fast,27.0,13.780616352315882,0.014399701137285063,8,6.9047078772952215,0.4246548271316176,0.5658028746324817,loading
fast,27.02,13.787764328027965,0.02151017567377031,8,6.915392339687768,0.4237595750247727,0.5072399850405418,loading
fast,27.04,13.795082885803112,0.027566784495076116,9,6.9251082273966205,0.42294662276937245,0.467700629089407,loading
fast,27.060000000000002,13.80254676748812,0.03271890519510184,9,6.933992288939157,0.4222026545263854,0.4241432557812175,loading
fast,27.080000000000002,13.810084945468493,0.03703779489459345,9,6.942080267628855,0.421525606246424,0.38754258594231317,loading
fast,27.1,13.817684520273517,0.04065700652857298,9,6.9494992666653275,0.42090479308161244,0.356783644676284,loading
fast,27.12,13.825334660684533,0.04368868766926663,9,6.9563560180115545,0.4203312426791247,0.3309301610503468,loading
fast,27.14,13.833026272242734,0.04622701129656837,9,6.962740147417941,0.41979742070899684,0.3091959259027277,loading
fast,27.16,13.840751718887283,0.04835105669753827,9,6.96872691614117,0.419297000383302,0.29092074079350994,loading
fast,27.18,13.848504589208197,0.05012722862629508,9,6.97437952323042,0.4188246689159211,0.2755502214721872,loading
fast,27.2,13.856279500163367,0.05161128873014266,9,6.979751038811855,0.4183759650021831,0.26261883805211994,loading
fast,27.22,13.864071932255044,0.05285006138636552,9,6.98488602751388,0.4179471423466835,0.2517356740820986,loading
fast,27.240000000000002,13.871878091123598,0.053882866134003324,9,6.9898219116958025,0.41753505506433786,0.2425724678563057,loading
fast,27.26,13.879694791324571,0.054742720520901726,9,6.994590116183227,0.41713706144889906,0.23485357001540308,loading
fast,27.28,13.887519358733435,0.055457350162962576,9,6.999217029529689,0.4167509431651276,0.22834751121969532,loading
fast,27.3,13.895349548592556,0.0560500369149106,9,7.003724811211201,0.416374837392507,0.22285992128523446,loading
fast,27.32,13.852085085176164,-0.01184217698411572,8,6.9142003656039766,0.4238812521154238,0.77539098906243,loading
fast,27.34,13.858735050263384,-0.0006501860190704966,8,6.928717339112625,0.42266384839432536,0.683519844528746,loading
fast,27.36,13.865712039625627,0.008957532517499311,9,6.941813552330304,0.4215670667197252,0.618352967006075,loading
fast,27.38,13.87284025481436,0.017027705281949666,9,6.953447832689156,0.4205918837539583,0.5504377366545299,loading
fast,27.400000000000002,13.880087993496495,0.0237970031094061,9,6.963840999857659,0.41972103195854105,0.49338336015125606,loading
fast,27.42,13.887435114047019,0.029473931093174872,9,6.973191488116678,0.41893783008361474,0.44544912005406445,loading
fast,27.44,13.894864703832795,0.034233575915996434,9,6.98166592783242,0.4182282704551693,0.4051732944514441,loading
fast,27.46,13.902362561681407,0.038222962026220074,9,6.989404242866904,0.41758059046447105,0.3713284405559847,loading
fast,27.48,13.909916763297876,0.04156554934635997,9,6.996523930995286,0.41698491273752925,0.3428838456365213,loading
fast,27.5,13.917517296334807,0.044365010105993204,9,7.003123658273372,0.4164329429768524,0.31897399560065764,loading
fast,27.52,13.925155753952055,0.04670840033816748,9,7.009286277314205,0.41591771623195484,0.2988720976624393,loading
fast,27.54,13.932825077491529,0.04866882306044205,9,7.01508136180621,0.4154333838366905,0.2819678464955899,loading
fast,27.560000000000002,13.940519340395067,0.050307664611276975,9,7.020567334808819,0.41497503449546513,0.2677487543998325,loading
fast,27.580000000000002,13.948233566755171,0.051676472555010185,9,7.025793255932596,0.41453854404503987,0.25578447307417207,loading
fast,27.6,13.955963578947703,0.05281853260322807,9,7.0308003220770985,0.41412044929598346,0.24571362889957982,loading
fast,27.62,13.963705869685494,0.05377019279327061,9,7.035623127636027,0.41371784209430895,0.23723276773424118,loading
fast,27.64,13.94422575720391,0.01550598998190422,8,6.987618868583857,0.4177439129623338,0.5458241318621049,loading
fast,27.66,13.951282207085896,0.022291361729228097,8,6.997932465272163,0.41687978815232973,0.4899231001189719,loading
fast,27.68,13.958450183102897,0.027997920273961224,8,7.007223011825408,0.4161016512931405,0.4428273430931995,loading
fast,27.7,13.965711120655257,0.032796054362288475,8,7.015651614689906,0.4153959609601029,0.4031462111413475,loading
fast,27.72,13.973049387894765,0.03682924225821411,8,7.0233539362056,0.41475131437353074,0.36970868796970535,loading
fast,27.740000000000002,13.98045182253778,0.04021830187133681,8,7.030444213140219,0.4141581096301965,0.3415287025774205,loading
fast,27.76,13.987907341832006,0.043064969637291596,8,7.037018640553304,0.4136082612805482,0.317775919882024,loading
fast,27.78,13.995406614123588,0.04545491416512237,8,7.043158221226895,0.41309496082645414,0.2977511443447156,loading
fast,27.8,14.002941782295466,0.04746027392182738,8,7.048931165069552,0.4126124750449113,0.28086560848805675,loading
fast,27.82,13.87038629551681,-0.13016320244803598,6,6.80502994531037,0.4330501383876463,1.6316059621246382,loading
fast,27.84,13.873973341744595,-0.10167674571129373,6,6.835309925160985,0.4305086116090727,1.4132644698570118,loading
fast,27.86,13.878181652570845,-0.07751171046518952,6,6.861579115820231,0.42830407139230553,1.227972527896526,loading
fast,27.88,13.88291624109661,-0.05701354036758097,6,6.884444580180713,0.4263855120056025,1.0707242479419676,loading
fast,27.900000000000002,13.888096508445027,-0.03962682254092695,6,6.9044214316815875,0.4247096533571145,0.9372719669613616,loading
fast,27.92,13.893654064455234,-0.02488027064317772,6,6.921946761584451,0.42323977081806186,0.8240114011925925,loading
fast,27.94,13.899627501227044,-0.01223403049258883,7,6.937579720120921,0.42193117395056845,0.753807527742012,loading
fast,27.96,13.906034037219953,-0.0013015004826147183,7,6.951715518127372,0.4207459211926685,0.6665724393943862,loading
fast,27.98,13.912646763055598,0.007928810580171659,7,6.9642521921079865,0.41969505414016484,0.5928417899649929,loading
fast,28.0,13.919432782970354,0.015720865299636805,7,6.975437256784804,0.41875777206043097,0.5305215099760119,loading
fast,28.02,13.926364302943497,0.022297694499012415,7,6.9854798459707705,0.4179164996899418,0.4778422500724133,loading
fast,28.04,13.933417839586902,0.02784774437190492,7,6.994556664165348,0.41715638707186864,0.43330902777150015,loading
fast,28.060000000000002,13.940573551709416,0.03253023940222483,7,7.002817015256937,0.4164648869521307,0.3956586825051289,loading
fast,28.080000000000002,13.947814675533362,0.03647971367467614,7,7.0103870514413735,0.41583139770718225,0.3638239275609578,loading
fast,28.1,13.955127047490002,0.03980983953032016,7,7.017373363275347,0.4152469616417842,0.33690297675725844,loading
fast,28.12,13.962498701013516,0.04261666252569312,7,7.023866013032457,0.4147040100706908,0.3141338807459704,loading
fast,28.14,13.969919525858721,0.04498133475786909,7,7.02994109768723,0.414196147929657,0.29487284311358053,loading
fast,28.16,13.977380980247265,0.046972424342193835,7,7.035662914465849,0.4137179717860747,0.27857589874535904,loading
fast,28.18,13.98487584765033,0.0486478667672798,7,7.041085790592453,0.4132649160700591,0.26478343316149733,loading
fast,28.2,13.992398031286122,0.05005661365989344,7,7.046255629302983,0.41283312314999765,0.253107102954786,loading
fast,28.22,13.999942380484061,0.05124002588172743,7,7.051211216123752,0.4124193335549813,0.24321878352751014,loading
fast,28.240000000000002,14.00750454397398,0.052233050603279325,7,7.055985322590281,0.412020793220115,0.23484123166106485,loading
fast,28.26,14.015080845925311,0.053065215853016136,7,7.060605638815677,0.4116351751149536,0.22774019512006305,loading
fast,28.28,14.02266818120843,0.053761470845096714,7,7.065095561449327,0.4112605130247552,0.22171774639012654,loading
fast,28.3,14.03026392689749,0.054342896000489464,7,7.069474859449265,0.41089514560005735,0.21660664995337697,loading
fast,28.32,14.037865867496194,0.054827302867462506,7,7.073760236615541,0.4105376690822671,0.2122656027463421,loading
fast,28.34,14.045472131758512,0.05522974101440935,7,7.077965806893678,0.41018689735996794,0.20857521329276096,loading
fast,28.36,14.053081139306514,0.05556292632073338,7,7.082103495974,0.4098418282191342,0.20543460360933352,loading
fast,28.38,14.060691555525839,0.055837602853894934,7,7.086183380616829,0.4095016148268028,0.2027585384620778,loading
fast,28.400000000000002,13.812393797410813,-0.29673779036142506,6,6.609459108343989,0.4494542975109451,2.9106784753309967,loading
fast,28.42,13.68235564759776,-0.4038789466813682,7,6.437298877117524,0.4638816023780187,3.8781056537473546,loading
fast,28.44,13.681367631603653,-0.3319773856474005,7,6.50870643015444,0.4578833956110834,3.3071774874411375,loading
fast,28.46,13.6817640518383,-0.2712324853313763,7,6.569649540587779,0.45276460143331754,2.8247577875895047,loading
fast,28.48,13.683329281606401,-0.2199142150985301,7,6.621750425704672,0.44838889134690973,2.4171218675892447,loading
fast,28.5,13.685881131433714,-0.17656081424096054,7,6.666379751475901,0.4446410768170853,2.0726732809244197,loading
fast,28.52,13.689265664071172,-0.13993719227932272,7,6.70469563975626,0.4414238311705029,1.7816138022936912,loading
fast,28.54,13.693352813518622,-0.10899977998708642,7,6.737676626772226,0.4386549198176154,1.5356645836099858,loading
fast,28.560000000000002,13.698032683391428,-0.08286683084617677,7,6.766149510849541,0.4362648599749872,1.3278305493873432,loading
fast,28.580000000000002,13.703628786817166,-0.06020963721396666,9,6.7916047561945945,0.4341335488982875,1.2073429740446784,loading
fast,28.6,13.709802256992784,-0.040895298065238346,9,6.814005830431153,0.4322533096426998,1.0455461435512348,loading
fast,28.62,13.716269291582137,-0.024684129769701055,9,6.833450516021372,0.43062159506059683,0.9096567485347151,loading
fast,28.64,13.722981837938992,-0.01107876197936763,9,6.850412156990156,0.4291986137893896,0.79552246283221,loading
fast,28.66,13.729899545894522,0.0003384590149957822,9,6.865288231962271,0.42795095204307343,0.6996564791528215,loading
fast,28.68,13.73698853323275,0.009918246964496415,9,6.878412513580873,0.42685055143848205,0.6191308426579667,loading
fast,28.7,13.744220349031014,0.01795510454494623,9,6.890065279060423,0.42587385065161965,0.5514868798588424,loading
fast,28.72,13.751571103152212,0.024696332654905093,9,6.900481884231009,0.425001064646105,0.49465998426967417,loading
fast,28.740000000000002,13.759020735258822,0.030349595737708908,9,6.909859963367115,0.4242155794241166,0.44691645651440126,loading
fast,28.76,13.766552400986498,0.03508927456223149,9,6.9183654750555,0.42350344378438287,0.4068004680952697,loading
fast,28.78,13.774151956499484,0.03906180080408574,9,6.9261377790538035,0.42285294253926786,0.3730895250182442,loading
fast,28.8,13.78180752565951,0.042390136620370264,9,6.93329389945014,0.42225423813500795,0.34475707023595703,loading
fast,28.82,13.789509136567254,0.04517753625514616,9,6.939932104538764,0.42169906971169235,0.32094107907276737,loading
fast,28.84,13.79725120436909,0.047514865925863986,10,6.946140468110425,0.421180500396782,0.3064728718094045,binding
fast,28.86,13.805075796773238,0.04954014183009481,10,6.952078040216712,0.42068422096609803,0.28869180988877474,loading
fast,28.88,13.812923233840266,0.05122923906512225,10,6.957690855985284,0.42021524284884926,0.2737701714750074,loading
fast,28.900000000000002,13.820788796069515,0.05263669909958042,10,6.963031097134358,0.4197691789151007,0.2612441155669387,loading
fast,28.92,13.828668530360883,0.05380821558690393,10,6.968142480767348,0.41934235368991024,0.2507250462713273,loading
fast,28.94,13.836559125687408,0.05478206967311801,10,6.973061632516806,0.41893168790747115,0.24188740646025053,loading
fast,28.96,13.844457808936436,0.0555903324664515,10,6.977819236934664,0.41853460179306057,0.23445845139136168,loading
fast,28.98,13.852362257647616,0.05625987244034742,10,6.982441001264171,0.41814893403476405,0.22820968133885344,loading
fast,29.0,13.860270526906692,0.05681319941376643,10,6.98694846286714,0.4177728738997629,0.22294966429470264,loading
fast,29.02,13.868180988098718,0.057269171619617025,10,6.991359665668966,0.4174049043627962,0.2185180225211525,loading
fast,29.04,13.876092277596797,0.057643588071265864,10,6.995689726869621,0.41704375446046293,0.21478039517575098,loading
fast,29.060000000000002,13.884003253774658,0.05794968483439344,10,6.999951311721684,0.4166883593746581,0.2116242175809191,loading
fast,29.080000000000002,13.891912960992705,0.05819855079276302,10,7.004155031289148,0.416337826991365,0.20895518552777048,loading
fast,29.1,13.899820599426356,0.058399475967768844,10,7.008309775680964,0.4159914098843176,0.20669429277475615,loading
fast,29.12,13.90772549978879,0.058560243332949326,10,7.0124229932273145,0.4156484818435432,0.20477534983243117,loading
fast,29.14,13.915627102154296,0.05868737328986462,10,7.016500924366998,0.4153085182114591,0.2031429045068478,loading
fast,29.16,13.923524938216936,0.05878632848475202,10,7.020548797593243,0.4149710794089042,0.20175050009285656,loading
fast,29.18,13.931418616427159,0.058861685399341446,10,7.024570993612958,0.41463579713360676,0.20055921623907125,loading
fast,29.2,13.93930780953967,0.058917278106030646,10,7.028571182875865,0.414302362797517,0.19953644606829357,loading
fast,29.22,13.947192244181231,0.05895631870274163,10,7.032552440793321,0.41397051783993444,0.19865487253412084,loading
fast,29.240000000000002,13.955071692110863,0.058981498210755,10,7.036517344266187,0.41364004561197676,0.1978916099076855,loading
fast,29.26,13.812924975843906,-0.13977842095401494,9,6.7666840669679456,0.43626505088725354,1.8646776149875421,loading
fast,29.28,13.817796127489604,-0.10780641407028829,9,6.801091649674506,0.43337546360350643,1.5972129165824356,loading
fast,29.3,13.82320845066554,-0.08089046233311904,10,6.8307137629996735,0.43089030684488927,1.3974451383447217,loading
fast,29.32,13.829218310986107,-0.05804921181399355,10,6.856559943679043,0.42872022454623704,1.2026382338881092,loading
fast,29.34,13.835543525367836,-0.038920931919270416,10,6.878850830764646,0.426849048121677,1.0394082247699998,loading
fast,29.36,13.842131924408744,-0.022903292213459072,10,6.898162669990937,0.4252283302234695,0.9026326725702916,loading
fast,29.38,13.848939802510547,-0.009491673340817155,10,6.9149782279144585,0.4238174826829204,0.7880201095034067,loading
fast,29.400000000000002,13.855930544865288,0.001736683833368749,10,6.929701956266003,0.42258250158092714,0.6919752371281618,loading
fast,29.42,13.63318527810123,-0.27323397347605793,9,6.543358665574541,0.4549694458366712,2.992015614594834,loading
fast,29.44,13.636122551541288,-0.2196915118617412,9,6.598369763908929,0.4503478912084121,2.54445840987394,loading
fast,29.46,13.639883411109807,-0.17473824147231845,9,6.645203464082591,0.4464137620774199,2.1686090116297407,loading
fast,29.48,13.64449499088094,-0.13676789085946142,10,6.6854796045809906,0.44303381926050456,1.8854357070452465,loading
fast,29.5,13.64984848392757,-0.10468693101995813,10,6.7202373109438085,0.4401145608302869,1.6120409072506448,loading
fast,29.52,13.655647064240245,-0.07781796069151953,10,6.750005571428588,0.43761478331552295,1.3829712148627493,loading
fast,29.54,13.66181749863161,-0.055315475919177716,10,6.775593273396616,0.4354664802298771,1.1910361551414894,loading
fast,29.560000000000002,13.668298434735647,-0.036471131852721,10,6.7976780855150665,0.43361267718242436,1.0302117041582903,loading
fast,29.580000000000002,13.675038473679862,-0.020691492561733256,10,6.816827744278182,0.43200564223229654,0.8954510657410708,loading
fast,29.6,13.681994555411897,-0.007479390313776546,10,6.833517887392144,0.43060538656260794,0.7825261434390995,loading
fast,29.62,13.68913060596119,0.0035816912176109906,10,6.848146994198192,0.4293784083776414,0.6878947298893934,loading
fast,29.64,13.696416404144173,0.012840700362107584,10,6.861048902434188,0.4282966405672086,0.608589240691515,loading
fast,29.66,13.703826632114549,0.020589978448845074,10,6.872503294506114,0.42733656908265905,0.5421234980218514,loading
fast,29.68,13.711340079934839,0.027074442690981925,10,6.882744482658403,0.42647849433146945,0.48641463603615875,loading
fast,29.7,13.71893897918379,0.032499279407077024,10,6.891968768998975,0.4257059123896658,0.4397176749648679,loading
fast,29.72,13.726608444667065,0.037036389234838346,10,6.900340611568367,0.4250049965950241,0.4005707086562893,loading
fast,29.740000000000002,13.734336006694601,0.04082978679131506,10,6.907997790138616,0.4243641632371089,0.36774898392266664,loading
fast,29.76,13.74211121923274,0.044000124390921165,10,6.915055734007289,0.42377370770180356,0.34022642893205557,loading
fast,29.78,13.749925331622592,0.04664848191821306,10,6.9216111477294895,0.4232254996411354,0.31714342311417454,loading
fast,29.8,13.757771013552837,0.04885954190101676,10,6.927745048677423,0.4227127275931307,0.2977797949910155,loading
fast,29.82,13.765642124647819,0.05070424951765959,10,6.9335253118415885,0.4222296850299111,0.281532200521184,loading
fast,29.84,13.773533521433574,0.0522420410934229,10,6.939008801810189,0.4217715911134059,0.26789517105996197,loading
fast,29.86,13.781440895618069,0.05352271108633254,10,6.944243158895365,0.4213344405283891,0.25644523603318703,loading
fast,29.88,13.789360638605952,0.054587976207435614,10,6.9492682955104,0.4209148776758811,0.24682762097327782,loading
fast,29.900000000000002,13.610128667596548,-0.22386976418565419,9,6.581194569612613,0.42051009127506356,-372.6843350866247,rupture
fast,29.92,13.613843028698668,-0.1782220565730064,9,6.62869945777631,0.4477916700236598,2.1994980602286773,loading
fast,29.94,13.618258704694775,-0.13989821232412286,9,6.669231140023282,0.4443873211518029,1.8789938449170762,loading
fast,29.96,13.623262279613154,-0.10772438443047219,9,6.70390675537608,0.4414752565386647,1.6098338400567513,loading
fast,29.98,13.628758516153791,-0.08071486563755101,9,6.733664392439357,0.4389766163642085,1.383788809858899,loading
fast,30.0,13.634667442079213,-0.058041934118096786,9,6.759291786921503,0.4368251801289543,1.1939484689555968,loading
slow,0.0,0.0,0.0,0,0.0,1.0,0.0,unbound
slow,0.02,0.0,0.0,0,0.0,1.0,0.0,unbound
slow,0.04,0.0033333332526446213,0.004997500689220094,1,0.0066641673155421275,0.9995001673225881,0.6661751865982696,loading
slow,0.06,0.009999442894454091,0.014976687452064577,1,0.019976408899291823,0.9983907245001364,0.665102900929717,loading
slow,0.08,0.016664808273395337,0.024934820507272738,1,0.03326722464397037,0.9972830673219619,0.6640325075133526,loading
slow,0.1,0.023329427259886515,0.03487193872900427,1,0.04653665235894755,0.9961771926370004,0.6629640029526263,loading
slow,0.12,0.029993297729253854,0.04478808092109894,1,0.05978472978572593,0.9950730972998443,0.6618973838570588,loading
slow,0.14,0.037317296953430557,0.05567440665173486,2,0.0743330551284504,0.9938881723226852,0.9911230006725835,loading
slow,0.16,0.04727905610065264,0.07049087288725094,2,0.09413040093757721,0.9922381942673033,0.988732145216803,loading
slow,0.18,0.058613096544558374,0.08733472096999283,3,0.11664126924227167,0.9903784976190764,1.183240671188135,loading
slow,0.2,0.07085146603142967,0.10549979927454005,4,0.14092553229025478,0.9883654406383131,1.3108199500122264,loading
slow,0.22,0.08405282512028478,0.12507125470445812,4,0.16709766726460026,0.9861840782764103,1.306606581524511,loading
slow,0.24,0.09723166014995677,0.1445698540323835,4,0.19318568410736145,0.9840097269426001,1.302407418563356,loading
slow,0.26,0.11038804019143456,0.1639958463277932,4,0.21918986642351032,0.9818423629991246,1.2982224130059505,loading
slow,0.28,0.12352203408398132,0.18334947981528057,4,0.24511049685727132,0.9796819628883018,1.2940515168926026,loading
slow,0.3,0.13663371043591788,0.20263100187741823,4,0.27094785709537694,0.977528503132254,1.2898946824255741,loading
slow,0.32,0.14972313762540068,0.22184065905761333,4,0.2967022278703133,0.975381960332638,1.2857518619691088,loading
slow,0.34,0.1627903838012088,0.24097869706295058,4,0.322373888963555,0.9732423111703745,1.2816230080499036,loading
slow,0.36,0.17583551688351662,0.2600453607670283,4,0.34796311920878686,0.9711095324053807,1.277508073354472,loading
slow,0.38,0.1888586045646683,0.27904089421278316,4,0.37347019649511753,0.9689836008763011,1.2734070107304762,loading
slow,0.4,0.20185971430994698,0.2979655406153058,4,0.39889539777027966,0.9668644935002421,1.2693197731845074,loading
slow,0.42,0.21483891335834926,0.31681954236464704,4,0.4242389990438212,0.9647521872725051,1.2652463138829728,loading
slow,0.44,0.2282468252078207,0.33627863780660217,5,0.4504020504105122,0.9625790898802405,1.3511289733989518,loading
slow,0.46,0.24208003116963717,0.3563358190273117,5,0.47737583461213007,0.9603308874871207,1.3464844575790114,loading
slow,0.48,0.255886897197378,0.37631345557751067,5,0.5042569041761997,0.958090412707274,1.3418566634874063,loading
slow,0.5,0.26966751079114637,0.3962118375064739,5,0.5310455929020472,0.955857637719051,1.3372455306590592,loading
slow,0.52,0.28342195913707435,0.4160312538134634,5,0.5577422333820007,0.9536325348014041,1.3326509988490498,loading
slow,0.54,0.2971503291084492,0.43577199245152837,5,0.5843471570057527,0.951415076333523,1.3280730080278413,loading
slow,0.56,0.3108527072668483,0.4554343403312894,5,0.6108606939647133,0.9492052347944727,1.323511498385943,loading
slow,0.58,0.3245291798632657,0.47501858332471064,5,0.6372831732563429,0.9470029827628319,1.3189664103258059,loading
slow,0.6,0.33817983283923425,0.4945250062688556,5,0.6636149226884726,0.9448082929163333,1.314437684471259,loading
slow,0.62,0.351804751827947,0.5139538929696331,5,0.6898562688836067,0.9426211380315042,1.3099252616564083,loading
slow,0.64,0.36540402215536893,0.5333055262055262,5,0.7160075372832104,0.9404414909833101,1.3054290829311865,loading
slow,0.66,0.3789777288413436,0.5525801877313115,5,0.7420690521519834,0.938269324744798,1.3009490895584674,loading
slow,0.68,0.3927853156276342,0.5721670411914286,6,0.7685596990052459,0.9360667938671139,1.3612254106118993,loading
slow,0.7000000000000001,0.4069540264321603,0.5922556707713535,6,0.7957326839874332,0.9338019697819229,1.3563213705074517,loading
slow,0.72,0.42121899175837463,0.6124485414313056,7,0.8230580373104919,0.9315286177166182,1.4014499099106459,loading
slow,0.74,0.43588862446111953,0.6332073960448942,8,0.8511517082754532,0.92919036518054,1.4360904419333798,loading
slow,0.76,0.4508643501512761,0.6543833782716618,8,0.8798155533473002,0.9268012516873155,1.4305735950870258,loading
slow,0.78,0.46580615303900963,0.67546621753632,8,0.9083692940558231,0.9244213154023451,1.4250788839639261,loading
slow,0.8,0.48081096990816796,0.6966014613538839,9,0.937006946307967,0.9220370742332545,1.4518371070214586,loading
slow,0.8200000000000001,0.4960066873251847,0.7179804395667696,9,0.965983783229362,0.9196218626939497,1.4461355567590983,loading
slow,0.84,0.5111668429818028,0.7392634132535032,9,0.9948468347444038,0.917216135219767,1.440457381608029,loading
slow,0.86,0.5062041660796002,0.7303332034131119,8,0.9834352864529126,0.9181646159888532,1.4106783191518701,loading
slow,0.88,0.521023217349029,0.7510803515183823,8,1.0115919601928973,0.9158177752688385,1.4052634189587465,loading
slow,0.9,0.5358089351622635,0.771736096608011,8,1.0396405641891433,0.9134799421712335,1.3998702439455002,loading
slow,0.92,0.5505614450939991,0.7923008094790277,8,1.067581532026027,0.9111510805567162,1.394498706622116,loading
slow,0.9400000000000001,0.5652808722159346,0.8127748594338674,8,1.0954152955418341,0.9088311544315015,1.3891487198520736,loading
slow,0.96,0.5799673410988007,0.8331586142863957,8,1.123142284835796,0.9065201279467545,1.3838201968496833,loading
slow,0.98,0.5946209758143723,0.8534524403679026,8,1.1507629282750886,0.9042179653980074,1.3785130511774213,loading
slow,1.0,0.60924189993748,0.8736567025330774,8,1.178277652501818,0.9019246312245776,1.3732271967485943,loading
